18380	Koketrais	Sandbank
18381	Konnik	Point
18382	Konstantinovo	Village
18383	Kosharitza	Village
18384	Kosmos	Camping
18385	Kozluka	Cape
18386	Kranevo	Camping
18387	Krapetz	Village
18388	Kumanovo	Village
18389	Kupria	Cape
1839	Roding	Ward
18390	Lafina	Bay
18391	Les	Camping
18392	Listi	Cape
18393	Listi	Inlet
18394	Lozenetz	Village
18395	Luka	Village
18396	Luna	Camping
18397	Malo Petra	Cape
18398	Manastirich	Cape
18399	Mandrensko ezero	Lagoon
184	Berck	Canton
1840	Newbury	Ward
18400	Marinka	Village
18401	Maslen nos	Light(house)
18402	Morska zvezda	Camping
18403	Neftohim	Light(house)
18404	Nesebar	Harbour
18405	Nestinarka	Camping
18406	Novo Oriahovo	Village
18407	Oazis	Camping
18408	Obrochishte	Village
18409	Obzor	Town
1841	Monkhams	Ward
18410	Oreshak	Village
18411	Osenovo	Village
18412	Padina	Village
18413	Pahaturi	Inlet
18414	Pirin	Camping
18415	Pismenovo	Village
18416	Plakata	Cape
18417	Pobiti kamani	Protected Area
18418	Popovich	Village
18419	Poruchik Chunchevo	Village
1842	Mayfield	Ward
18420	Poturnashka	River
18421	Prilep	Village
18422	Primorsko	Town
18423	Priseltzi	Village
18424	Prostor	Camping
18425	Rai	Camping
18426	Raiski zaliv	Bay
18427	Rakovski	Village
18428	Ravadinovo	Village
18429	Ravda	Village
1843	Loxford	Ward
18430	Ravna gora	Village
18431	Razdelna	Village
18432	Rezovo	Village
18433	Rezovska	River
18434	Riviera	Resort
18435	Rogachevo	Village
18436	Ropotamo	River
18437	Rosen	Village
18438	Rusalka	Camping
18439	Rusalka	Resort
1844	South Twickenham	Ward
18440	Sahanluk	Cape
18441	Samotino	Village
18442	Selimioti	Bay
18443	Shabla	Light(house)
18444	Shabla	Town
18446	Shkorpilovtzi	Village
18447	Silistar	Cape
18448	Silistar	Inlet
18449	Sinemoretz	Village
1845	North Richmond	Ward
18450	Sivriburun	Cape
18451	Slunchev briag	Resort
18452	Smokinia	Camping
18453	Sovata	Inlet
18454	Sozopol	Harbour
18455	Sozopol	Town
18456	Sozopol	Light(house)
18457	Staro Oriahovo	Village
18458	Stavro	Bay
18459	Strashimirovo	Village
1846	Hampton North	Ward
18460	Sv. Anastsia	Island
18461	Sv. Anastsia	Light(house)
18462	Sv. Iani	Cape
18463	Sv. Iani	Cape
18464	Sv. Konstantin	Cape
18465	Sv. Nikola	Cape
18466	Sv. Stefan	Cape
18467	Sv. Vlas	Village
18468	Sv.Sv. Konstantin and Elena	Resort
18469	Sveta Paraskeva	Bay
1847	Heathfield	Ward
18470	Sveta Paraskeva	Cape
18471	Sveti Atanas	Light(house)
18472	Sveti Dimitar	Cape
18473	Sveti Ivan	Light(house)
18474	Sveti Nikola	Village
18475	Sveti Toma	Island
18476	Tarfa	Cape
18477	Tauk liman	Lagoon
18478	Topola	Village
18479	Topoli	Village
1848	Hampton	Ward
18480	Tulenovo	Village
18481	Tunkovo	Village
18482	Tuzlata	Camping
18483	Tuzlata	Resort
18484	Tvurditza	Village
18485	Tzarevo	Town
18486	Tzarichino	Village
18487	Tzurkva	Village
18488	Ug	Camping
18489	Vaia	River
1849	Kew	Ward
18490	Varna Airport	Man-made structure
18491	Varna	City
18492	Varna	Light(house)
18493	Varna port	Harbour
18494	Varna zapad	Harbour
18495	Varvara	Bay
18496	Varvara	Village
18497	Vaterahi	Cape
18498	Veleka	River
18499	Velika	Village
185	Boulogne-sur-Mer-Nord- Est	Canton
1850	Mortlake and Barnes Common	Ward
18500	Vergoti	Bay
18501	Vergoti	Cape
18502	Veselie	Camping
18503	Vromos	Bay
18504	Zigra	Bay
18505	Zvezditza	Village
18508	Sardinia	Coast
18509	Atlas Mountains	Mountain range
1851	Hampton Wick	Ward
18510	Lake Albert	Lake
18511	Azraq, Al-Bahr al	River
18512	Tchad, Lac	Lake
18513	Rift Valley	Valley
18514	Edward, Lake	Lake
18515	Lake Kariba	Lake
18516	Kivu, Lac	Lake
18517	Nyasa, Lake	Lake
18518	Mweru, Lake	Lake
18519	Niger	River
1852	St Margarets and North Twickenham	Ward
18520	Tanganyika, Lake	Lake
18521	Rudolf, Lake	Lake
18522	Victoria, Lake	Lake
18523	Congo	River
18524	Manua Islands	Archipelago
18525	Tutuila	Island
18526	Magdalena Bay	Bay
18527	North Atlantic Subtropical Gyre	Current
18528	La Paz Bay	Bay
18529	Strooiendorp	Town
1853	South Richmond	Ward
18530	Zwankendamme	Town
18531	Adinkerke	Inhabited Place
18532	Eugenia Point	Point
18533	Albertstrand	Beach
18534	Washington Island	Island
18535	Hazegraspolder	Polder
18536	Vostok Island	Island
18537	Heist	Inhabited Place
18539	Het Zoute	Inhabited Place
1854	Teddington	Ward
18540	Starbuck Island	Island
18541	Malden Island	Island
18542	Groenendijk-Bad	Inhabited Place
18543	Hogenblekker	Dunes
18545	Koksijde-Bad	Inhabited Place
18547	Middelkerke-Bad	Inhabited Place
18548	Flint Island	Island
18549	Westende-Bad	Inhabited Place
1855	Barnes	Ward
18550	Tikehau	Atoll
18551	Caroline Island	Island
18552	Mariakerke-Bad	Inhabited Place
18553	Raversijde-Bad	Inhabited Place
18554	Fonseca Gulf	Gulf
18555	Plymouth	City
18556	Åland	Region
18557	Lapland	Region
18558	Simojoki	River
18559	Torneälven	River
1856	Whitton	Ward
18560	Tvärminne	Inhabited Place
18561	Manche	Department
18562	Brest	Inhabited Place
18563	Côtes-d'Armor	Department
18564	Baie de Saint-Brieuc	Bay
18565	Saint-Malo	Inhabited Place
18566	Le Val-André	Inhabited Place
18567	Ojo de Liebre La	Protected Area
18568	Seine	River
18569	Calvados	Department
1857	Twickenham Riverside	Ward
18571	Tortugas Bay	Bay
18572	Canal de Ballenas	Canal
18573	Ensenada	City
18574	Langrune-sur-Mer	Inhabited Place
18575	Los Angeles Bay	Bay
18576	Baie de Bourgneuf	Bay
18577	Embouchure de la Somme	Estuary
18578	Punta Banda Estuary	Estuary
18579	La Tremblade	Inhabited Place
1858	Fulwell and Hampton Hill	Ward
18581	Mururoa Atoll	Atoll
18582	Santo Tómas	City
18583	San Quintin Bay	Bay
18584	Pertuis Breton	Canal
18585	Todos os Santos Bay	Bay
18586	Chamela Bay	Bay
18587	Oie	Inhabited Place
18588	Manzanillo Bay	Bay
18589	Hiddensee	Island
1859	East Sheen	Ward
18590	Maria Cleofas Island	Island
18591	Bremerhaven	Inhabited Place
18592	Maria Madre Island	Island
18593	Langeoog	Inhabited Place
18594	Maria Magdalena Island	Island
18596	San Juanito Island	Island
18597	Eyjafjardarsysla	County
18598	Roca Partida Island	Island
18599	Eyjafjördhur	Fjord
186	Boulogne-sur-Mer-Nord-Ouest	Canton
1860	West Twickenham	Ward
18600	Borgharen	Village
18601	Socorro Island	Island
18602	Connemara	District
18603	San Benedicto island	Island
18604	Clarion Island	Island
18605	Waalhaven	Harbour
18606	Borssele	Inhabited Place
18607	Baja California Sur	State
18608	Braakmanhaven	Harbour
18609	Altata Bay	Bay
1861	Ham Petersham and Richmond Riverside	Ward
18610	Breskens	Inhabited Place
18611	Eendragtpolder	Polder
18612	Chiapas	State
18613	Hoek	Village
18614	Colima	State
18615	Hoofdplaat	Inhabited Place
18616	Kleine Huissenspolder	Polder
18617	Kloosterzande	Village
18618	Kruispolder	Polder
18619	Guadalupe Island	Island
1862	Carshalton South and Clockhouse	Ward
18620	Molenpolder	Polder
18621	La Cruz lagoon	Lagoon
18622	nummer een	Inhabited Place
18623	Guerrero	State
18624	Ossenisse	Inhabited Place
18625	Perkpolder	Polder
18626	Plaskreek	Stream
18627	Jalisco	State
18628	Banderas	Bay
18629	Michoacán de Ocampo	State
1863	Sutton West	Ward
18630	Zeedorp	Inhabited Place
18631	Falsa Bay	Bay
18632	Nayarit	State
18633	Sinaloa	State
18634	Oaxaca	State
18635	Sonora	State
18636	Revillagigedo island	Island
18637	Rhine River	River
18638	Panama Bay	Bay
18639	Europoort	Harbour
1864	Sutton North	Ward
18640	Stroodorpepolder	Polder
18641	Cadzand	Inhabited Place
18642	Austevoll	Inhabited Place
18643	Hordaland	County
18644	Bergen	City
18645	Borgundfjorden	Fjord
18646	Møre og Romsdal	County
18647	Herdla	Island
18648	Frierfjorden	Fjord
18649	Telemark	County
1865	Stonecot	Ward
18650	Hylsfjorden	Fjord
18651	Thingvallavatn Lake	Lake
18652	Rogaland	County
18653	Chirikof Basin	Basin
18654	Masfjorden	Fjord
18655	Ofotfjorden	Fjord
18656	Kolleru Lake	Lake
18657	Ramfjord	Fjord
18658	Troms Fylke	County
18659	Risør	City
1866	Saint Helier	Ward
18660	Aust-Agder	County
18661	Nellore	District
18662	Narsapur	City
18663	Vesterålen	Archipelago
18664	Vestfjorden	Fjord
18665	Brahmaputra river	River
18666	Nordland	County
18667	Nagaon	Inhabited Place
18668	Mandar Hill	City
18669	Jezioro Gardno	Lake
1867	The Wrythe	Ward
18670	Pomorze	General Region
18671	Bhagalpur	District
18672	Zwina	Stream
18673	Algarve	General Region
18674	Ganges River	Stream
18675	Jamalpur	Inhabited Place
18676	Kaliningrad	Inhabited Place
18677	Kawar Lake	Stream
18678	Sankt-Petersburg	City
18679	Caño de Sancti Petri	Inlet
1868	Cheam	Ward
18680	Anchorage Saradinero	Harbour
18681	Ranchi	District
18682	Nalanda	Inhabited Place
18683	Lilla Karlsö	Island
18684	Kurukshetra	Inhabited Place
18685	Dal lake	Lake
18686	Jammu	Inhabited Place
18687	Blekinge Län	County
18688	Västra Götalands Län	County
18689	Sagar	Inhabited Place
1869	Sutton South	Ward
18690	Bonden	Island
18691	Västerbotten County	County
18692	Göta älv	Inhabited Place
18693	Stora Gryt	Island
18694	Stockholms län	County
18695	Hanöbukten	Bay
18696	Höllviken	Bay
18697	Skåne Län	County
18698	Laholm Kommun	Inhabited Place
18699	Halland County	County
187	Boulogne-sur-Mer-Sud	Canton
1870	Wallington South	Ward
18700	Stockholms Skärgård	Archipelago
18701	Gandhisagar reservoir	Reservoir
18702	Jabalpur	Inhabited Place
18703	Mahānadī River	Stream
18704	Narmada river	River
18705	Morar Nadi	Stream
18706	Sambalpur	Inhabited Place
18707	Ludhiana	Inhabited Place
18708	Aligarh	Inhabited Place
18709	Bikaner	Inhabited Place
1871	Belmont	Ward
18710	Madurai	Inhabited Place
18711	Nilgiri	Inhabited Place
18712	Pondicherry	Union Territory
18713	Rameshwaram	City
18714	Yamuna river	River
18715	Allahabad	Inhabited Place
18716	Umeälven	River
18717	Gorakhpur	Inhabited Place
18718	Kali River	River
18719	Kumaun	Region
1872	Wandle Valley	Ward
18720	Lucknow	Inhabited Place
18721	Moddergat	Inhabited Place
18722	Barrackpore	Inhabited Place
18723	Mweeloon Bay	Bay
18724	Kalyani	Inhabited Place
18725	Midnapur	District
18726	Assam	State
18727	Helgoland	Inhabited Place
18728	Arunachal Pradesh	State
18729	Bihar	State
1873	Beddington North	Ward
18730	Chandigarh	Union Territory
18731	Dadra and Nagar Haveli	Union Territory
18732	Daman	District
18733	Delhi	Union Territory
18734	Svarttjenn	Basin
18735	Haryana	State
18736	Himachal Pradesh	State
18737	Jammu and Kashmir	State
18738	Karnataka	State
18739	Madhya Pradesh	State
1874	Carshalton Central	Ward
18740	Maharashtra	State
18741	Manipur	State
18742	Meghalaya	State
18743	Mizoram	State
18744	Nagaland	State
18745	Punjab	State
18746	Rajasthan	State
18747	Rihand River	River
18748	Palmer	Station
18749	Sikkim	State
1875	Wallington North	Ward
18750	Tripura	State
18751	Uttar Pradesh	State
18752	West Bengal	State
18753	Dakshin Gangotri Station	Research Station
18754	Western Ghats	Mountain range
18755	Georg von Neumayer Station	Research Station
18757	Showa Station	Research Station
18758	Adélie Coast	Disputed Territory
18759	Cemara	City
1876	Nonsuch	Ward
18760	Mawson Station	Research Station
18761	Muara Angke	Stream
18762	Davis Station	Research Station
18763	Jakarta	Inhabited Place
18764	Porto seamount	Seamount(s)
18765	Bumimulyo	City
18766	Surodadi	Inhabited Place
18767	Zhongshan Station	Research Station
18768	West Java	Province (administrative)
18769	Amundsen-Scott South Pole Station	Research Station
1877	Beddington South	Ward
18770	Mahakam river	River
18771	George Islands	Island
18772	Lake Bonney	Lake
18773	Negara River	River
18774	Fryxell	Lake
18775	Hoare	Lake
18776	Buru	City
18778	Matano Lake	Lake
18779	Bangka island	Island
1878	Worcester Park	Ward
18780	Jepara	Inhabited Place
18781	South Pole	Station
18782	Belitung	District
18783	Kalimantan	General Region
18784	Moluccas	Province (administrative)
18785	Madura	City
18786	Rakata	Island
18787	Sumbawa island	Island
18788	Mullet Bay	Bay
18789	Minas Basin	Bay
1879	Sutton Central	Ward
18790	Brandy Cove	Cove
18791	New Brunswick	Province (administrative)
18792	Miramichi Bay	Bay
18793	Passamaquoddy Bay	Bay
18794	Saint Andrews	Inhabited Place
18795	Baccalieu Island	Island
18796	Belle Isle, Strait of	Strait
18797	Bonavista Bay	Bay
18798	Labrador	General Region
18799	Bonne Bay	Bay
188	Calais	Canton
1880	Leyton	Ward
18800	Conception Bay	Bay
18801	Bay of Exploits	Bay
18802	Logy Bay	Bay
18803	Newman Sound	Bay
18804	Placentia Bay	Bay
18805	Saint Mary's Bay	Bay
18806	Trinity Bay	Bay
18807	White Bay	Bay
18808	Cumberland	Inhabited Place
18809	Chirikov Basin	Basin
1881	Grove Green	Ward
18810	Frobisher	Inhabited Place
18811	Saskatchewan	Province (administrative)
18812	Bark Island	Island
18813	Bylot Island	Island
18814	Ellesmere Island	Island
18815	Queen Elizabeth Islands	Archipelago
18816	Esquimalt Lagoon	Lagoon
18817	False Creek	Inlet
18818	Amet Island	Island
18819	Fraser River	River
1882	Cann Hall	Ward
18820	Avonport	Hamlet
18821	Strait of Georgia	Strait
18822	Bedford Basin	Bay
18823	Hecate Strait	Strait
18824	Halifax	Inhabited Place
18825	Howe Sound	Sound
18826	Lockport	Inhabited Place
18827	Helby Island	Island
18828	Lunenburg	Inhabited Place
18829	Nicola River	River
1883	Cathall	Ward
18830	Mahone Bay	Bay
18831	Mahone Bay	Inhabited Place
18832	Queen Charlotte Island	Island
18833	Port Mouton	Inhabited Place
18834	Sable Island	Island
18835	Rivers Inlet	Inlet
18836	St. Margarets Bay	Bay
18837	Brador Bay Bird Sanctuary	Natural Reserve
18838	Magdalen Islands	Archipelago
18839	Snake Island	Island
1884	Chapel End	Ward
18840	Axial Seamount	Seamount(s)
18841	Lourdes-de-Blanc-Sablon	Commune
18842	Eagle River	River
18843	Rivière Saint-Paul	River
18844	Baie des Chaleurs	Bay
18845	Southold, New York	Town
18846	Alexander Archipelago	Island
18847	Northwest Territories	Territory
18849	Auke Bay	Bay
1885	Chingford Green	Ward
18850	Disko Island	Island
18851	Cold Bay	Bay
18852	Cook Inlet	Inlet
18853	Colville Delta	Delta
18854	Qeqertarsuup Tunua	Bay
18855	Nuuk	Former administrative division
18856	Kuskokwim Bay	Bay
18857	Middleton Island	Island
18858	Juneau	City
18859	Fishers Island Sound	Bay
1886	Endlebury	Ward
18860	Connecticut	State
18861	Stonington	Inhabited Place
18862	New London	County
18863	Henlopen, Cape	Cape
18864	Sussex	County
18865	Indian River Bay	River
18866	Rehoboth Bay	Bay
18867	Frenchman Bay	Bay
18868	Hancock (Maine)	County
18869	Maquoit Bay	Bay
1887	William Morris	Ward
18870	Cumberland	County
18871	Schoodic Peninsula	Peninsula
18872	Chincoteague Bay	Bay
18873	Choptank River	River
18874	Dorchester	County
18875	Maryland	State
18876	Potomac	River
18877	Perch Pond	Lake
18878	Barnstable	County
18879	Boston Harbor	Harbour
1888	Valley	Ward
18880	Buzzards Bay	Bay
18881	Elizabeth Islands	Island
18882	Massachusetts Bay	Bay
18883	Nahant	Inhabited Place
18884	Gulf of Tehuantepec	Gulf
18885	Nantucket Sound	Bay
18886	Dukes	County
18887	Raratonga Island	Island
18888	New Bedford Harbor	Harbour
18889	Plymouth Bay	Bay
1889	Leytonstone	Ward
18890	Cook Island	Island
18891	Shag Rocks	Sandbank
18893	Waquoit Bay	Bay
18894	Tokelau Island	Archipelago
18895	Hackensack River	River
18896	Great Bay	Bay
18897	Iguana Island	Island
18898	Great Bay	Lake
18899	Morris	County
189	Fauquembergues	Canton
1890	Hale End and Highams Park	Ward
18900	San Juan Point	Point
18901	Leeds Point	Inhabited Place
18902	Atlantic County	County
18903	Raritan Bay	Bay
18904	Sandy Hook	Spit
18905	Canton Island	Island
18906	Monmouth	County
18907	Shark River Inlet	Inlet
18908	Enderbury Island	Atoll
18909	Howland Island	Island
1891	Lea Bridge	Ward
18910	Baker Island	Island
18911	Greenport	Inhabited Place
18912	Ducie Island	Atoll
18913	Montauk	Inhabited Place
18914	Stony Brook Harbor	Harbour
18915	Oeno Island	Apron
18916	Hudson River	River
18917	Pitcairn Island	Island
18918	Kina'u Cape	Cape
18919	Kona	City
1892	Larkswood	Ward
18920	Long Island	Inhabited Place
18921	Maalaae Bay	Bay
18922	Coconut Island	Island
18923	Albemarle Sound	Bay
18924	Honolulu	City
18925	Beaufort	Inhabited Place
18926	Carteret	County
18927	Bird Shoal	Sandbank
18928	Pearl Harbor	Harbour
18929	Core Sound	Bay
1893	Hoe Street	Ward
18930	Hawaii Islands	Island
18931	Kahoolawe Island	Island
18932	Kauai Island	Island
18933	Georgetown	Inhabited Place
18934	Buncombe	County
18935	Kure Island	Island
18936	Lanai Island	Island
18937	Laysan Island	Island
18938	Maui Island	Island
18939	Niihau	Island
1894	Higham Hill	Ward
18940	Onslow Bay	Bay
18941	Oahu Island	Island
18942	Outer Banks	Island
18943	Alofi Island	Island
18944	Futuna	Island
18945	Block Island Sound	Bay
18946	Narragansett Bay	Bay
18947	Rhode Island Sound	Bay
18948	Bass Creek	Creek
18949	Bly Creek	Creek
1895	High Street	Ward
18950	Horne Island	Island
18951	Wallis Island	Island
18952	Charleston Harbor	Harbour
18953	North Inlet	Bay
18954	Winyah Bay	Bay
18955	Elizabeth	River
18956	Virginia	State
18957	Colon Ridge	Ridge
18958	Tufts Plain	Plain
18959	Hog Island	Island
1896	Wood Street	Ward
18960	Northampton	County
18961	James River	Estuary
18962	Galapagos Island	Archipelago
18963	Rappahannock River	Stream
18964	Virginia Beach	Inhabited Place
18965	York River	River
18967	Delaware Bay	Bay
18968	Delaware River	River
18969	Delmarva Peninsula	Cape
1897	Hatch Lane	Ward
18970	New England	General Region
18971	Manihike Plateau	Plateau
18972	New Hampshire	State
18973		Seamount(s)
18974	North Eastern United States	General Region
18975	Eastern Passage	Inhabited Place
18976	North East Pacific Basin	Basin
18977	Rio Paraná	River
18978	Peru Current	Current
18979	Partido de Veinticinco de Mayo	General Region
1898	Forest	Ward
18980	Saladillo, Río	River
18981	Lago Rosario	Lake
18982	Sala y Gomes Ridge	Ridge
18983	Valdés, Península	Peninsula
18984	Mar Chiquita, Laguna	Lake
18985	Córdoba	Province (administrative)
18986	Tercero, Río	River
18987	Laguna Paraná	Lake
18988	Corrientes, Provincia de	Province (administrative)
18989	Lago Fonck	Lake
1899	Markhouse	Ward
18990	Río Negro	Province (administrative)
18991	Andes Mountains	Mountain range
18992	Lago Escondido	Lake
18993	Arroyo Escondido	Stream
18994	Lima	Inhabited Place
18995	Catamarca	Province (administrative)
18996	Chaco	Province (administrative)
18997	Jujuy	Province (administrative)
18998	La Pampa	Province (administrative)
18999	Limay, Río	River
19	Zeeland	Province (administrative)
190	Guînes	Canton
1900	World	World
19000	Lobos, Laguna	Lake
19001	Mendoza	Province (administrative)
19002	Misiones	Province (administrative)
19003	Neuquén	Province (administrative)
19004	Salta	Province (administrative)
19005	San Juan	Province (administrative)
19006	Santa Cruz	Province (administrative)
19007	Santa Fé	Province (administrative)
19008	Santiago del Estero	Province (administrative)
19009	Tierra del Fuego	Province (administrative)
1901	World Oceans	World
19010	Tucumán	Province (administrative)
19011	Razdan	River
19012	Ascension	Island
19013	Aby, Lagune	Lagoon
19014	Ébrié, Lagune	Lagoon
19015	Gold Coast	Coast
19016	Île Kabak	Island
19017	Forecariah	Inhabited Place
19018	Dubréka	Prefecture
19019	Arguin, Île de	Island
1902	Atlantic Ocean	General Sea Area
19020	Cap d'Arguin	Cape
19021	Dakhlet Nouadhibou, Région de	Region
19022	Baie d' Arguin	Bay
19023	Temara	Inhabited Place
19024	Rabat-Salé, Wilaya de	Region
19025	Cross River	River
19026	Lagos Lagoon	Lagoon
19027	Lagos	State
19028	Lac Togo	Lagoon
19029	Benin, Bight of	Bight
1903	Pacific Ocean	Ocean
19030	Lee Stocking Island	Island
19031	Anatolia	General Region
19032	Altai	Mountain range
19033	Lancang Jiang	River
19034	Tien Shan	Mountain range
19035	Nassau Harbour	Harbour
19036	Bimini Islands	Archipelago
19037	Eleuthera	Island
19038	Exuma Cays	Archipelago
19039	Grand Bahama	Island
1904	Indian Ocean	IHO Sea Area
19040	New Providence	Island
19041	Paradise Island	Island
19042	San Salvador	Island
19043	Chetumal Bay	Bay
19044	South Water Cut	Channel
19045	Twin Cays	Archipelago
19046	Guanabara, Baía de	Bay
19047	Southeast Region	Region
19048	Grande, Ilha	Island
19049	Saquarema, Lagoa de	Lagoon
1905	Mediterranean Sea	IHO Sea Area
19050	Sepetiba, Baía de	Bay
19051	Lagoa dos Patos	Lagoon
19052	South region	Region
19053	Rio Grande do Sul	State
19054	Laguna	Inhabited Place
19055	Santa Catarina	State
19056	Cananéia	Inhabited Place
19057	Santos	Inhabited Place
19058	Santos, Baía de	Bay
19059	Alagoas	State
1906	Arctic Ocean	IHO Sea Area
19060	Northeast region	Region
19061	Amapá	State
19062	Región Norte de Brasil	Region
19063	Ceará	State
19064	Espírito Santo	State
19065	Maranhão	State
19066	Pará	State
19067	Paraíba	State
19068	Paranaguá, Baía de	Bay
1907	Southern Ocean	IHO Sea Area
19070	Grand Cayman	Island
19071	Bahía de Barbacoas	Bay
19072	Bolívar	Department
19073	Cartagena	Inhabited Place
19074	Bahía de Gaira	Bay
19075	Magdalena	Department
19076	Leticia	Inhabited Place
19077	Amazonas	Department
19078	Portete, Bahía	Bay
19079	La Guajira	Department
1908	North Pacific Ocean	IHO Sea Area
19080	Santa Marta	Inhabited Place
19081	Bahía Taganga	Bay
19082	Samaná, Bahía de	Bay
19083	Kingston Harbour	Harbour
19084	Kingston	Parish
19085	Culebra	Inhabited Place
19086	Desecheo Island	Island
19087	Anegada	Island
19088	Tortola	Island
19089	Virgin Gorda	Island
19090	Saint Croix	Island
19091	Saint Thomas	Island
19092	Anguilla	Island
19093	Antigua	Island
19094	Nevis	Island
19095	Saba	Municipality
19096	Norton Sound	Bay
19097	Saint-Martin-Saint-Barthélemy	Arrondissement
19098	Nunivak Island	Island
19099	Saint-Barthélemy	Island
191	Calais-Est	Canton
1910	South Pacific Ocean	IHO Sea Area
19100	Sint Eustatius	Municipality
19101	Port Moller Bay	Bay
19102	Saint Lucia (island)	Island
19103	Pribilof Islands	Archipelago
19104	Prince William Sound	Bay
19105	Resurrection Bay	Bay
19106	Shelikof Strait	Strait
19107	East Flower Garden Bank	Bank
19108	Sitka	National Division
19109	St. Lawrence	Island
19110	Orca Basin	Basin
19111	Laguna Pom	Lagoon
19112	St. Matthew Island	Island
19113	Campeche	State
19114	Términos, Laguna de	Lagoon
19115	Unalaska	Inhabited Place
19116	Unimak Pass	Strait
19117	Ascensión, Bahía de la	Bay
19118	Yukon Delta	Delta
19119	Isla Contoy	Island
1912	North Atlantic Ocean	IHO Sea Area
19120	Anacapa Island	Island
19121	Sian Ka'an	National Park
19122	San Clemente Island	Island
19123	Laguna de Alvarado	Lagoon
19124	San Miguel Island	Island
19125	Veracruz-Llave	State
19126	San Nicolas Island	Island
19127	Arrecife Enmedio	Reef
19128	Santa Barbara	Island
19129	Santa Catalina Island	Island
19130	Laguna Mancha	Lagoon
19131	Santa Cruz Island	Island
19132	Santa Rosa Island	Island
19133	Laguna de Tamiahua	Lagoon
19134	Celestún	Inhabited Place
19135	Hondo	Valley
19136	Punta Allen	Inhabited Place
19137	Bodega Harbor	Harbour
19138	Tabasco	State
19139	Bolinas Lagoon	Lagoon
1914	South Atlantic Ocean	IHO Sea Area
19140	Tamaulipas	State
19141	Yucatán	State
19142	Channel Islands (California)	Archipelago
19143	Curaçao	Island
19144	Punta San Blas	Point
19145	San Blas, Golfo de	Gulf
19146	Tobago	Island
19147	Farallon Islands	Archipelago
19148	Grand Turk	Island
19149	La Jolla	Inhabited Place
19150	Turks Islands	Archipelago
19151	Montevideo	Inhabited Place
19152	Huntington Beach	Beach
19153	Mobile Bay	Bay
19154	Orange Beach	Inhabited Place
19155	Baldwin	County
19156	Big Lagoon	Lagoon
19157	Escambia	County
19158	Apalachicola Bay	Bay
19159	Franklin (Florida)	County
19160	Laguna Beach	Beach
19161	Biscayne Bay	Bay
19162	Los Penasquitos Lagoon	Lagoon
19163	Miami-Dade	County
19164	Mad River	River
19165	Brevard County	County
19166	Cedar Key	Inhabited Place
19167	Monterey Bay	Bay
19168	Levy	County
19169	Cedar Keys	Archipelago
19170	Charlotte Harbor	Bay
19171	Egmont Key	Island
19172	Palos Verdes	Inhabited Place
19173	San Mateo County	County
19174	Palos Verdes Peninsula	Peninsula
19175	Everglades, The	Wetland
19176	Everglades National Park	National Park
19177	Point Reyes	Cape
19178	Florida Bay	Bay
19179	San Diego Bay	Bay
19180	Monroe	County
19181	Fort Pierce	Inhabited Place
19182	Saint Lucie	County
19183	Hillsborough Bay	Bay
19184	San Francisco Estuary	Estuary
19185	Hillsborough	County
19186	Indian River	River
19187	Indian Lagoon	Bay
19188	San Pablo Bay	Bay
19189	Gulf	County
19190	Miami	Inhabited Place
19191	Pensacola Bay	Bay
19192	San Pedro	Inhabited Place
19193	Perdido Bay	Inhabited Place
19194	Perdido Key	Inhabited Place
19195	Santa Barbara	County
19196	Rookery Bay	Bay
19197	Collier	County
19198	Sebastian Inlet	Channel
19199	Saint Joseph Bay	Bay
192	Hesdin	Canton
1920	Europe	Continent
19200	Santa Barbara Channel	Channel
19201	San Pedro Basin	Basin
19202	Santa Cruz County	County
19203	Suwannee River	River
19204	Worth, Lake	Lake
19205	Palm Beach	County
19206	Cumberland Island	Island
19207	Birdsville	Inhabited Place
19208	Jenkins	County
19209	Georgia	State
1921	Asia	Continent
19210	Kings Bay	Bay
19211	Camden (county)	County
19212	Ossabaw Island	Island
19213	Chatham (county)	County
19214	Sapelo Island	Island
19215	McIntosh	County
19216	Atchafalaya	Inhabited Place
19217	Louisiana	State
19218	Saint Martin (parish)	Parish
19219	Barataria Bay	Bay
1922	Oceania	Continent
19220	Chandeleur Islands	Archipelago
19221	Saint Bernard	Parish
19222	Marsh Island	Island
19223	Mississippi River Delta	General Sea Area
19224	Mississippi River	River
19225	Mississippi Sound	Bay
19226	New Orleans	Inhabited Place
19227	Orleans	Parish
19228	Sabine National Wildlife Refuge	National Park
19229	Terrebonne	Parish
1923	Africa	Continent
19230	Horn Island	Island
19231	Cariaco, Golfo de	Gulf
19232	Jackson	County
19233	Corpus Christi	Inhabited Place
19234	Nueces	County
19235	Galveston County	County
19236	Galveston Bay	Bay
19237	South East Farallon Island	Island
19238	Tomales Bay	Bay
19239	Halls Lake	Lake
1924	North America	Continent
19240	Brazoria	County
19241	Seal Rock	Inhabited Place
19242	Madre, Laguna	Lagoon
19243	East Matagorda Bay	Bay
19244	Matagorda	County
19245	Point Comfort	Inhabited Place
19246	Yaquina Bay	Bay
19247	Calhoun	County
19248	Redfish Bay	Bay
19249	Admiralty Inlet	Inlet
1925	South America	Continent
19250	Bellingham Bay	Bay
19251	Sea Rim State Park	National Park
19252	Dabob Bay	Bay
19253	Grays Harbor	Bay
19254	King County	County
19255	Olympic Peninsula	Peninsula
19256	Sucre	State
19257	Padilla Bay	Bay
